"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20141203","5113634","2179609","회수","PA12",1,6
"20141205","5113634","2179609","회수","PA12",1,12
"20141202","5115152","2016517","회수","N11",1,804
"20141129","5113634","2179609","회수","PA11",1,7
"20141103","5115152","2016517","회수","N11",1,1608
"20141106","5113634","2179609","회수","PA12",1,12
"20141120","5113634","2179609","회수","PA12",1,25
"20141031","5113634","2179609","회수","PA12",1,12
"20141031","5115152","2016517","회수","N11",1,1084
"20141028","5113634","2179609","회수","PA12",1,26
"20141029","5113634","2179609","회수","PA11",1,2
"20141029","5152378","2089241","회수","L14",1,120
"20141112","5113634","2179609","회수","PA11",1,10
"20141115","5083226","2056331","회수","N12",1,28
"20141020","5083226","2056331","회수","P13",1,2
"20141024","5113634","2179609","회수","PA11",1,13
"20141025","5113634","2179609","회수","PA11",1,9
"20141025","5113634","2179609","회수","PA12",1,5
"20141021","5214623","2065676","회수","N11",1,25
"20150119","5083226","2056331","회수","N11",1,108
"20150204","5113634","2179609","회수","PA12",1,5
"20150131","5113634","2179609","회수","PA12",1,3
"20150131","5083226","2056331","회수","P14",1,7
"20150128","5113634","2179609","회수","PA11",1,2
"20150128","5113634","2179609","회수","PA12",1,8
"20150128","5115152","2066007","회수","N11",1,524
"20150129","5113634","2179609","회수","PA11",1,8
"20150130","5113634","2179609","회수","PA11",1,5
"20150129","5115152","2016517","회수","N11",1,560
"20150128","5214623","2065676","회수","N11",1,33
"20150126","5083226","2056331","회수","N11",1,107
"20141231","5115152","2066007","회수","N11",1,244
"20150101","5115152","2016517","회수","N11",1,1680
"20150102","5083226","2056331","회수","P14",1,6
"20141227","5083226","2056331","회수","N11",1,155
"20150116","5083226","2056331","회수","P14",1,13
"20150114","5113634","2179609","회수","PA11",1,7
"20150113","5115152","2016517","회수","N11",1,524
"20150116","5115152","2016517","회수","N11",1,1328
"20150112","5083226","2056331","회수","N12",1,10
"20141220","5115152","2066007","회수","N11",1,280
"20141220","5083226","2056331","회수","P13",1,2
"20141225","5115152","2016517","회수","N11S",1,1
"20141227","5113634","2179609","회수","PA11",1,10
"20150105","5113634","2179609","회수","PA12",1,4
"20150110","5115152","2016517","회수","N11",1,1400
"20150109","5115152","2016517","회수","N11",1,1888
"20150105","5115152","2016517","회수","N11",1,1328
"20150105","5083226","2056331","회수","N11",1,151
"20141219","5083226","2056331","회수","W11",1,3
"20141212","5115152","2016517","회수","N11",1,524
"20141212","5115152","2066007","회수","N11",1,524
"20150317","5113634","2179609","회수","PA12",1,15
"20150313","5113634","2179609","회수","PA12",1,16
"20150316","5113634","2179609","회수","PA12",1,8
"20150314","5113634","2179609","회수","PA12",1,6
"20150330","5083226","2056331","회수","N11",1,70
"20150328","5115152","2016517","회수","N11",1,1880
"20150324","5083226","2056331","회수","N11",1,94
"20150320","5113634","2179609","회수","PA11",1,4
"20150321","5115152","2016517","회수","N11",1,2920
"20150324","5113634","2179609","회수","PA11",1,11
"20150227","5115152","2016517","회수","N11",1,1000
"20150224","5113634","2179609","회수","PA12",1,16
"20150225","5083226","2056331","회수","P14",1,3
"20150223","5083226","2056331","회수","N11",1,144
"20150310","5113634","2179609","회수","PA11",1,2
"20150312","5113634","2179609","회수","PA12",1,3
"20150216","5083226","2056331","회수","N11",1,39
"20150213","5083226","2056331","회수","N11",1,108
"20150218","5115152","2016517","회수","N11",1,1880
"20150214","5083226","2056331","회수","N12",1,36
"20150221","5083226","2056331","회수","N11",1,200
"20150216","5113634","2179609","회수","PA11",1,11
"20150303","5113634","2179609","회수","PA11",1,1
"20150303","5113634","2179609","회수","PA12",1,9
"20150228","5115152","2016517","회수","N11",1,4000
"20150303","5083226","2056331","회수","P14",1,1
"20150210","5115152","2016517","회수","N11",1,520
"20150211","5214623","2065676","회수","N11",1,22
"20150209","5113634","2179609","회수","PA11",1,3
"20150207","5115152","2016517","회수","N11",1,1600
"20150504","5113634","2179609","회수","PA11",1,4
"20150508","5083226","2056331","회수","P13",1,2
"20150506","5083226","2056331","회수","P14",1,3
"20150507","5083226","2056331","회수","N11",1,190
"20150508","5113634","2179609","회수","WP11",1,1
"20150520","5214623","2065676","회수","N11",1,21
"20150521","5113634","2179609","회수","PA12",1,10
"20150516","5083226","2056331","회수","N12",1,4
"20150520","5113634","2179609","회수","PA11",1,17
"20150512","5115152","2016517","회수","N11",1,1120
"20150514","5083226","2056331","회수","P14",1,6
"20150514","5115152","2016517","회수","N12",1,40
"20150417","5113634","2179609","회수","PA12",1,8
"20150416","5083226","2056331","회수","P13",1,3
"20150416","5083226","2056331","회수","P14",1,10
"20150418","5115152","2016517","회수","N11",1,1680
"20150415","5113634","2179609","회수","PA11",1,3
"20150415","5113634","2179609","회수","PA12",1,14
"20150430","5083226","2056331","회수","N12",1,31
"20150423","5115152","2016517","회수","N11",1,1120
"20150424","5113634","2179609","회수","PA11",1,9
"20150424","5113634","2179609","회수","PA12",1,2
"20150422","5113634","2179609","회수","PA12",1,4
"20150423","5083226","2056331","회수","N12",1,13
"20150423","5083226","2056331","회수","P14",1,2
"20150422","5083226","2056331","회수","P14",1,2
"20150403","5152378","2089241","회수","L14",1,130
"20150407","5115152","2016517","회수","N11",1,1840
"20150402","5115152","2016517","회수","N11",1,1120
"20150626","5113634","2179609","회수","PA12",1,1
"20150626","5115152","2016517","회수","N11",1,1400
"20150626","5152378","2089241","회수","L14",1,65
"20150624","5083226","2056331","회수","N11",1,57
"20150627","5115152","2016517","회수","N11",1,1120
"20150627","5113634","2179609","회수","PA11",1,8
"20150625","5083226","2056331","회수","N12",1,7
"20150625","5083226","2056331","회수","P14",1,4
"20150708","5113634","2179609","회수","PA11",1,16
"20150708","5113634","2179609","회수","PA12",1,8
"20150708","5115152","2016517","회수","N11",1,560
"20150709","5113634","2179609","회수","PA11",1,4
"20150702","5113634","2179609","회수","PA11",1,5
"20150630","5214623","2065676","회수","P11",1,1
"20150702","5083226","2056331","회수","N12",1,3
"20150703","5115152","2016517","회수","N12",1,20
"20150608","5113634","2179609","회수","PA12",1,8
"20150608","5115152","2016517","회수","N11",1,1960
"20150605","5083226","2056331","회수","N11",1,58
"20150604","5115152","2016517","회수","N11",1,1680
"20150609","5115152","2016517","회수","N11",1,840
"20150619","5115152","2016517","회수","N11",1,1400
"20150619","5083226","2056331","회수","N12",1,10
"20150601","5152378","2089241","회수","L14",1,138
"20150602","5083226","2056331","회수","N12",1,22
"20150531","5083226","2056331","회수","P14",1,1
"20150530","5115152","2016517","회수","N11",1,1960
"20150611","5113634","2179609","회수","PA11",1,9
"20150615","5113634","2179609","회수","PA12",1,14
"20150613","5083226","2056331","회수","N12",1,22
"20150612","5113634","2179609","회수","PA12",1,3
"20150526","5113634","2179609","회수","PA12",1,10
"20150526","5115152","2016517","회수","N11",1,1400
"20150526","5083226","2056331","회수","N11",1,74
"20150528","5083226","2056331","회수","N11",1,70
"20150523","5083226","2056331","회수","N11",1,44
"20150522","5083226","2056331","회수","N11",1,75
"20150812","5083226","2056331","회수","N11",1,125
"20150815","5113634","2179609","회수","PA11",1,2
"20150814","5113634","2179609","회수","WP11",1,1
"20150825","5083226","2056331","회수","N11",1,68
"20150820","5113634","2179609","회수","PA11",1,7
"20150819","5083226","2056331","회수","N12",2,24
"20150729","5083226","2056331","회수","N11",1,68
"20150725","5083226","2056331","회수","N12",1,6
"20150724","5115152","2016517","회수","N11",1,1120
"20150727","5083226","2056331","회수","P14",1,1
"20150808","5115152","2016517","회수","N11",1,1400
"20150811","5113634","2179609","회수","PA11",1,7
"20150718","5115152","2016517","회수","N11",1,1680
"20150720","5083226","2056331","회수","N11",1,102
"20150717","5113634","2179609","회수","PA11",1,24
"20150717","5115152","2016517","회수","N11",1,840
"20150718","5083226","2056331","회수","N12",1,24
"20150720","5113634","2179609","회수","PA11",1,7
"20150720","5113634","2179609","회수","PA12",1,7
"20150805","5083226","2056331","회수","P13",1,1
"20150711","5113634","2179609","회수","PA11",1,27
"20151006","5113634","2179609","회수","PA12",1,3
"20151006","5115152","2016517","회수","N11",1,840
"20151019","5115152","2016517","회수","N11",1,1960
"20151016","5115152","2016517","회수","N11",1,1400
"20151017","5113634","2179609","회수","PA12",1,11
"20151012","5113634","2179609","회수","PA11",1,9
"20151012","5115152","2016517","회수","N11",1,2240
"20151013","5113634","2179609","회수","PA12",1,13
"20151013","5214623","2065676","회수","N11",1,17
"20151008","5113634","2179609","회수","PA12",1,9
"20150915","5115152","2016517","회수","N12",1,20
"20150929","5083226","2056331","회수","N11",1,200
"20150930","5113634","2179609","회수","PA11",1,7
"20150924","5113634","2179609","회수","PA12",1,12
"20150917","5083226","2056331","회수","P14",1,5
"20150922","5113634","2179609","회수","PA11",1,11
"20150902","5113634","2179609","회수","PA12",1,3
"20150901","5113634","2179609","회수","PA11",1,5
"20150902","5083226","2056331","회수","N11",1,92
"20150903","5113634","2179609","회수","PA11",1,11
"20150901","5083226","2056331","회수","N11",1,60
"20151125","5083226","2056331","회수","P14",1,3
"20151126","5113634","2179609","회수","PA11",1,28
"20151124","5115152","2016517","회수","N11",1,1679
"20151125","5113634","2179609","회수","PA11",1,4
"20151120","5113634","2179609","회수","PA11",1,14
"20151126","5152378","2192860","회수","L14",1,142
"20151201","5214623","2065676","회수","N11",1,33
"20151126","5083226","2056331","회수","N11",1,102
"20151127","5083226","2056331","회수","N12",1,26
"20151128","5113634","2179609","회수","PA12",1,6
"20151130","5113634","2179609","회수","PA11",1,7
"20151105","5113634","2179609","회수","PA11",1,2
"20151105","5113634","2179609","회수","PA12",1,21
"20151104","5113634","2179609","회수","PA11",1,10
"20151102","5083226","2056331","회수","N11",1,98
"20151105","5115152","2016517","회수","N12",1,10
"20151107","5113634","2179609","회수","PA12",1,7
"20151105","5083226","2056331","회수","N11",1,200
"20151114","5083226","2056331","회수","N11",1,27
"20151029","5113634","2179609","회수","PA11",1,14
"20151029","5115152","2016517","회수","N11",1,1400
"20151030","5115152","2016517","회수","N11",1,2060
"20151028","5113634","2179609","회수","PA11",1,8
"20151111","5115152","2016517","회수","N11",1,840
"20151113","5113634","2179609","회수","PA11",1,21
"20151113","5113634","2179609","회수","PA12",1,13
"20151111","5083226","2056331","회수","P13",1,1
"20151026","5113634","2179609","회수","PA11",1,12
"20151023","5115152","2016517","회수","N11",1,1120
"20151024","5115152","2016517","회수","N11",1,1400
"20151023","5083226","2056331","회수","P14",1,11
"20151021","5115152","2016517","회수","N11",1,1960
"20160114","5115152","2016517","회수","N12",1,20
"20160113","5113634","2179609","회수","PA12",1,9
"20160113","5083226","2056331","회수","N12",1,3
"20160116","5083226","2056331","회수","N11",1,39
"20160123","5083226","2056331","회수","N11",1,33
"20160125","5113634","2179609","회수","PA11",1,12
"20160118","5083226","2056331","회수","N11",1,77
"20151228","5113634","2179609","회수","PA12",1,19
"20151224","5113634","2179609","회수","PA11",1,18
"20151228","5115152","2016517","회수","N11",1,1120
"20151224","5083226","2056331","회수","N11",1,92
"20151224","5083226","2056331","회수","P14",1,12
"20160107","5083226","2056331","회수","N11",1,170
"20160111","5113634","2179609","회수","PA11",1,25
"20151218","5113634","2179609","회수","PA12",1,16
"20151217","5083226","2056331","회수","N11",1,83
"20160101","5115152","2016517","회수","N11",1,2520
"20160102","5083226","2056331","회수","N12",2,23
"20160102","5083226","2056331","회수","P14",1,10
"20160105","5113634","2179609","회수","PA12",1,10
"20160102","5113634","2179609","회수","PA12",1,10
"20151230","5113634","2179609","회수","PA12",1,11
"20151231","5113634","2179609","회수","PA11",1,10
"20160104","5083226","2056331","회수","N12",1,32
"20151212","5115152","2016517","회수","N11",1,1960
"20151214","5113634","2179609","회수","PA11",1,3
"20151211","5083226","2056331","회수","N11",1,108
"20151210","5113634","2179609","회수","PA12",1,9
"20151215","5113634","2179609","회수","PA12",1,6
"20151209","5113634","2179609","회수","PA12",1,15
"20160304","5113634","2179609","회수","PA11",1,14
"20160304","5113634","2179609","회수","PA12",1,9
"20160304","5115152","2016517","회수","N11",1,1960
"20160308","5214623","2065676","회수","N11",1,57
"20160307","5083226","2056331","회수","N11",1,144
"20160303","5083226","2056331","회수","N11",1,114
"20160316","5113634","2179609","회수","PA11",1,16
"20160317","5113634","2179609","회수","PA11",1,17
"20160314","5113634","2179609","회수","PA12",1,3
"20160312","5115152","2016517","회수","N11",1,1680
"20160216","5083226","2056331","회수","N11",1,71
"20160225","5115152","2016517","회수","N11",1,280
"20160229","5083226","2056331","회수","N12",1,2
"20160302","5113634","2179609","회수","PA12",1,2
"20160211","5083226","2056331","회수","N11",1,126
"20160210","5115152","2016517","회수","N11",1,560
"20160204","5083226","2056331","회수","N11",1,83
"20160206","5113634","2179609","회수","PA11",1,10
"20160202","5113634","2179609","회수","PA11",1,20
"20160203","5083226","2056331","회수","N11",1,91
"20160423","5115152","2016517","회수","N11",1,1400
"20160419","5113634","2179609","회수","PA12",1,8
"20160420","5115152","2016517","회수","N11",1,1680
"20160428","5113634","2179609","회수","PA11",1,1
"20160429","5083226","2056331","회수","N12",1,7
"20160429","5113634","2179609","회수","PA11",1,4
"20160426","5113634","2179609","회수","PA11",1,21
"20160428","5083226","2056331","회수","N12",1,6
"20160401","5115152","2016517","회수","N11",1,840
"20160402","5113634","2179609","회수","PA11",1,3
"20160402","5115152","2016517","회수","N11",1,1680
"20160404","5113634","2179609","회수","PA11",1,12
"20160406","5083226","2056331","회수","N11",1,119
"20160415","5113634","2179609","회수","PA11",1,20
"20160418","5152378","2089241","회수","L14",1,149
"20160418","5113634","2179609","회수","PA12",1,11
"20160413","5113634","2179609","회수","PA11",1,5
"20160328","5083226","2056331","회수","N12",1,9
"20160330","5113634","2179609","회수","PA12",1,10
"20160326","5083226","2056331","회수","N12",1,14
"20160408","5113634","2179609","회수","PA12",1,3
"20160407","5113634","2179609","회수","PA12",1,5
"20160321","5115152","2016517","회수","N11",1,1400
"20160324","5083226","2056331","회수","N11",1,90
"20160604","5083226","2056331","회수","N11",1,180
"20160608","5113634","2179609","회수","PA11",1,14
"20160616","5083226","2056331","회수","N11",1,122
"20160616","5113634","2179609","회수","PA11",1,5
"20160611","5113634","2179609","회수","PA11",1,10
"20160523","5083226","2056331","회수","N11",1,106
"20160514","5083226","2056331","회수","P14",1,1
"20160517","5113634","2179609","회수","PA12",1,4
"20160517","5214623","2065676","회수","N11",1,29
"20160516","5115152","2016517","회수","N11",1,1120
"20160524","5214623","2065676","회수","N11",1,33
"20160528","5083226","2056331","회수","N11",1,40
"20160524","5083226","2056331","회수","N11",1,132
"20160510","5083226","2056331","회수","N11",1,50
"20160507","5115152","2016517","회수","N11",1,1960
"20160721","5115152","2016517","회수","N11",1,1120
"20160804","5115152","2016517","회수","N11",1,2240
"20160801","5113634","2179609","회수","PA11",1,46
"20160725","5115152","2066007","회수","N11",1,280
"20160729","5115152","2016517","회수","N11",1,1960
"20160725","5113634","2179609","회수","PA11",1,20
"20160725","5113634","2179609","회수","PA12",1,22
"20160705","5214623","2065676","회수","N12",1,4
"20160706","5113634","2179609","회수","PA12",1,15
"20160707","5113634","2179609","회수","PA11",1,13
"20160718","5113634","2179609","회수","PA12",1,13
"20160719","5113634","2179609","회수","PA11",1,27
"20160715","5113634","2179609","회수","PA12",1,11
"20160629","5113634","2179609","회수","AP11",1,1
"20160628","5152378","2116717","회수","L14",1,132
"20160628","5214623","2065676","회수","N11",1,10
"20160709","5083226","2056331","회수","N12",1,10
"20160708","5113634","2179609","회수","PA12",1,24
"20160624","5115152","2016517","회수","N12",1,16
"20160919","5113634","2179609","회수","PA11",1,27
"20160917","5115152","2016517","회수","N11",1,3080
"20160910","5115152","2016517","회수","N11",1,1960
"20160912","5115152","2016517","회수","N11",1,1680
"20160909","5083226","2056331","회수","N12",1,18
"20160819","5083226","2056331","회수","N11",1,124
"20160815","5113634","2179609","회수","PA12",1,2
"20160816","5115152","2016517","회수","N11",1,1400
"20160812","5083226","2056331","회수","N11",1,80
"20160824","5115152","2016517","회수","N11",1,1500
"20160826","5152378","2116717","회수","L14",1,65
"20160824","5113634","2179609","회수","PA12",1,25
"20160823","5113634","2179609","회수","PA11",1,19
"20160823","5214623","2065676","회수","N11",1,26
"20160823","5214623","2065676","회수","N12",1,9
"20160823","5083226","2056331","회수","N11",1,103
"20160808","5152378","2089241","회수","L14",1,140
"20160805","5083226","2056331","회수","N11",1,127
"20161024","5113634","2179609","회수","PA11",1,20
"20161025","5214623","2065676","회수","N12",1,14
"20161024","5115152","2016517","회수","N11",1,1400
"20161027","5113634","2179609","회수","PA11",1,9
"20161027","5113634","2179609","회수","PA12",1,12
"20161031","5083226","2056331","회수","N12",1,13
"20161004","5083226","2056331","회수","N12",1,4
"20161014","5152378","2116717","회수","L14",1,68
"20161014","5083226","2056331","회수","N11",1,100
"20161015","5113634","2179609","회수","PA11",1,4
"20161018","5113634","2179609","회수","PA12",1,20
"20161001","5115152","2016517","회수","N11",1,1680
"20160930","5115152","2016517","회수","N11",1,1320
"20160929","5113634","2179609","회수","PA12",1,22
"20160929","5115152","2016517","회수","N11",1,840
"20161003","5115152","2016517","회수","N11",1,2520
"20161011","5113634","2179609","회수","PA12",1,25
"20160926","5113634","2179609","회수","PA12",1,12
"20160922","5113634","2179609","회수","PA11",1,20
"20161207","5083226","2056331","회수","N11",1,70
"20161205","5113634","2179609","회수","PA11",1,6
"20161206","5115152","2016517","회수","N11",1,1680
"20161219","5113634","2179609","회수","PA11",1,22
"20161219","5113634","2179609","회수","PA12",1,37
"20161219","5115152","2016517","회수","N11",1,1680
"20161217","5115152","2016517","회수","N11",1,560
"20161219","5083226","2056331","회수","N11",1,158
"20161209","5113634","2179609","회수","PA12",1,9
"20161213","5115152","2016517","회수","N11",1,1400
"20161122","5113634","2179609","회수","PA12",1,30
"20161122","5115152","2016517","회수","N11",1,840
"20161121","5113634","2179609","회수","PA11",1,11
"20161121","5115152","2016517","회수","N11",1,1400
"20161117","5113634","2179609","회수","PA12",1,28
"20161121","5083226","2056331","회수","N11",1,72
"20161115","5113634","2179609","회수","PA11",1,27
"20161115","5214623","2273316","회수","N11",1,12
"20161116","5083226","2056331","회수","N11",1,81
"20161116","5113634","2179609","회수","PA12",1,21
"20161114","5113634","2179609","회수","PA12",1,3
"20161126","5115152","2016517","회수","N11",1,1120
"20161108","5113634","2179609","회수","PA11",1,6
"20161105","5113634","2179609","회수","PA11",1,12
"20161109","5115152","2016517","회수","N11",1,1960
"20161110","5113634","2179609","회수","PA11",1,3
"20170117","5113634","2179609","회수","PA12",1,23
"20170121","5083226","2056331","회수","N11",1,62
"20170121","5083226","2056331","회수","N12",1,1
"20170131","5083226","2056331","회수","N11",1,117
"20170203","5083226","2056331","회수","N11",1,126
"20170130","5083226","2056331","회수","N12",1,10
"20170103","5083226","2056331","회수","N11",1,109
"20170102","5113634","2179609","회수","PA12",1,5
"20170116","5113634","2179609","회수","PA11",1,10
"20170113","5113634","2179609","회수","PA12",1,10
"20161227","5083226","2056331","회수","N11",1,92
"20161227","5113634","2179609","회수","PA12",1,35
"20161227","5115152","2016517","회수","N11",1,1120
"20161231","5083226","2056331","회수","N11",1,64
"20161231","5113634","2179609","회수","PA11",1,15
"20170111","5083226","2056331","회수","N12",1,8
"20161226","5113634","2179609","회수","PA12",1,6
"20161224","5113634","2179609","회수","PA11",1,16
"20161222","5113634","2179609","회수","PA12",1,1
"20161221","5083226","2056331","회수","N11",1,65
"20161226","5115152","2016517","회수","N11",1,1110
"20170304","5113634","2179609","회수","PA11",1,14
"20170308","5083226","2056331","회수","N11",1,156
"20170315","5113634","2179609","회수","PA11",1,17
"20170317","5113634","2179609","회수","PA11",1,16
"20170313","5113634","2179609","회수","PA12",1,13
"20170221","5113634","2179609","회수","PA11",1,21
"20170303","5083226","2056331","회수","N12",1,13
"20170213","5083226","2056331","회수","N11",1,135
"20170222","5113634","2179609","회수","PA11",1,3
"20170209","5113634","2179609","회수","PA11",1,4
"20170417","5083226","2056331","회수","N11",1,108
"20170417","5113634","2179609","회수","PA11",1,16
"20170418","5083226","2056331","회수","N12",1,25
"20170429","5152378","2116717","회수","L14",1,71
"20170501","5113634","2179609","회수","PA11",1,8
"20170501","5113634","2179609","회수","PA12",1,2
"20170429","5113634","2179609","회수","PA11",1,7
"20170426","5113634","2179609","회수","PA12",1,4
"20170421","5083226","2056331","회수","N11",1,180
"20170422","5113634","2179609","회수","PA11",1,11
"20170401","5113634","2179609","회수","PA11",1,16
"20170331","5083226","2056331","회수","N11",1,316
"20170414","5083226","2056331","회수","N12",1,3
"20170415","5083226","2056331","회수","N11",1,49
"20170411","5214623","2272281","회수","N11",1,24
"20170406","5113634","2179609","회수","PA12",1,17
"20170407","5113634","2179609","회수","PA12",1,12
"20170531","5113634","2179609","회수","PA12",1,1
"20170531","5083226","2056331","회수","P13",1,1
"20170530","5113634","2179609","회수","PA12",1,5
"20170530","5214623","2041879","회수","N11",1,9
"20170601","5083226","2056331","회수","N11",1,45
"20170610","5083226","2056331","회수","N11",1,163
"20170613","5214623","2041879","회수","N11",1,34
"20170613","5214623","2041879","회수","N12",1,4
"20170607","5083226","2056331","회수","N12",1,26
"20170516","5113634","2179609","회수","PA11",1,24
"20170527","5083226","2056331","회수","N11",1,200
"20170525","5113634","2179609","회수","PA11",1,13
"20170512","5083226","2056331","회수","N11",1,81
"20170509","5083226","2056331","회수","N11",1,135
"20170510","5113634","2179609","회수","PA12",1,15
"20170519","5083226","2056331","회수","N11",1,224
"20170524","5113634","2179609","회수","PA12",1,15
"20170715","5113634","2179609","회수","PA11",1,18
"20170724","5113634","2179609","회수","PA12",1,4
"20170726","5083226","2056331","회수","N11",1,158
"20170718","5214623","2041879","회수","N12",1,1
"20170718","5083226","2056331","회수","N11",1,83
"20170629","5083226","2056331","회수","N11",1,106
"20170629","5113634","2179609","회수","PA12",1,1
"20170627","5214623","2272281","회수","N11",1,12
"20170620","5214623","2041879","회수","N11",1,12
"20170701","5113634","2179609","회수","PA11",1,7
"20170701","5083226","2056331","회수","N11",1,55
"20170616","5083226","2056331","회수","N11",1,70
"20170619","5113634","2179609","회수","PA11",1,6
"20170620","5083226","2056331","회수","N11",1,200
"20170828","5113634","2179609","회수","PA11",1,11
"20170907","5113634","2179609","회수","PA11",1,6
"20170907","5113634","2179609","회수","PA12",1,5
"20170901","5214623","2272281","회수","N11",1,67
"20170902","5113634","2179609","회수","PA12",1,3
"20170821","5113634","2179609","회수","PA11",1,6
"20170819","5083226","2056331","회수","N11",1,48
"20170821","5214623","2272281","회수","N11",1,49
"20170819","5113634","2179609","회수","PA11",1,8
"20170804","5083226","2056331","회수","N11",1,130
"20170804","5083226","2056331","회수","N12",1,12
"20170816","5113634","2179609","회수","PA11",1,6
"20170814","5152378","2192860","회수","L14",1,143
"20170728","5113634","2179609","회수","PA12",1,10
"20170801","5113634","2179609","회수","PA12",1,7
"20170730","5083226","2056331","회수","N12",1,27
"20171018","5113634","2179609","회수","PA11",1,8
"20171020","5113634","2179609","회수","PA11",1,16
"20171012","5113634","2179609","회수","PA11",1,6
"20171013","5113634","2179609","회수","PA12",1,11
"20171014","5113634","2179609","회수","PA11",1,11
"20171017","5214623","2272281","회수","N12",1,1
"20171013","5083226","2056331","회수","N11",1,156
"20170919","5214623","2272281","회수","N12",1,1
"20170930","5083226","2056331","회수","N11",2,281
"20170927","5113634","2179609","회수","PA11",1,13
"20171002","5113634","2179609","회수","PA12",1,18
"20170915","5113634","2179609","회수","PA11",1,15
"20170908","5083226","2056331","회수","N12",1,6
"20170912","5083226","2056331","회수","N11",1,60
"20171121","5113634","2179609","회수","PA12",1,10
"20171118","5113634","2179609","회수","PA12",1,11
"20171125","5152378","2116717","회수","L14",1,141
"20171124","5113634","2179609","회수","PA11",1,13
"20171106","5113634","2179609","회수","PA11",1,16
"20171101","5113634","2179609","회수","PA12",1,5
"20171110","5113634","2179609","회수","PA11",1,13
"20171108","5083226","2056331","회수","N12",1,19
"20171219","5083226","2056331","회수","N11",1,166
"20171220","5083226","2056331","회수","N11",1,63
"20171230","5083226","2056331","회수","N11",1,27
"20171230","5113634","2179609","회수","PA12",1,9
"20171228","5083226","2056331","회수","N11",1,111
"20171226","5113634","2179609","회수","PA11",1,8
"20171222","5083226","2056331","회수","N12",1,20
"20171227","5113634","2179609","회수","PA11",1,11
"20171205","5083226","2056331","회수","N11",1,73
"20171207","5113634","2179609","회수","PA11",1,13
"20171206","5083226","2056331","회수","N11",1,56
"20171212","5214623","2041879","회수","N11",1,31
"20171215","5113634","2179609","회수","PA11",1,33
"20171215","5113634","2179609","회수","PA12",1,10
"20180102","5113634","2179609","회수","PA12",1,16
"20180102","5214623","2272281","회수","N12",1,10
"20180210","5113634","2179609","회수","PA11",1,12
"20180126","5113634","2179609","회수","PA12",1,15
"20180130","5113634","2179609","회수","PA11",1,7
"20180127","5152378","2116717","회수","L14",1,150
"20180112","5113634","2179609","회수","PA12",1,5
"20180111","5113634","2179609","회수","PA11",1,6
"20180109","5113634","2179609","회수","PA12",1,18
"20180120","5113634","2179609","회수","PA11",1,4
"20180120","5083226","2056331","회수","N11",1,85
"20180119","5152378","2116717","회수","L14",1,72
"20180119","5083226","2056331","회수","N11",1,200
"20180220","5113634","2179609","회수","PA12",1,12
"20180130","5214623","2272281","회수","N11",1,35
"20180202","5113634","2179609","회수","PA11",1,8
"20180202","5113634","2179609","회수","PA12",1,3
"20180202","5083226","2056331","회수","N11",1,150
"20180203","5113634","2179609","회수","PA11",1,12
"20180203","5083226","2056331","회수","N11",1,84
"20180118","5113634","2179609","회수","PA11",1,11
"20180118","5113634","2179609","회수","PA12",1,28
"20180327","5214623","2272281","회수","N11",1,20
"20180227","5083226","2056331","회수","N11",1,154
"20180223","5083226","2056331","회수","N12",1,42
"20180221","5113634","2261753","회수","PA11",1,1
"20180330","5083226","2056331","회수","N11",1,218
"20180324","5083226","2056331","회수","N12",1,30
"20180420","5113634","2179609","회수","PA12",1,3
"20180417","5113634","2179609","회수","PA12",1,9
"20180423","5083226","2056331","회수","N12",1,56
"20180407","5113634","2179609","회수","PA12",1,6
"20180404","5113634","2179609","회수","PA12",1,3
"20180402","5083226","2056331","회수","N11",1,42
"20180413","5113634","2179609","회수","PA12",1,14
"20180417","5214623","2272281","회수","N11",1,22
"20180507","5083226","2056331","회수","N12",1,32
"20180425","5113634","2179609","회수","PA11",1,18
"20180409","5113634","2179609","회수","PA12",1,3
"20180502","5113634","2179609","회수","PA12",1,15
"20180430","5113634","2179609","회수","PA12",1,10
"20180614","5113634","2179609","회수","PA11",1,17
"20180613","5113634","2179609","회수","PA11",1,16
"20180611","5083226","2056331","회수","N11",1,200
"20180515","5113634","2179609","회수","PA12",1,10
"20180528","5113634","2179609","회수","PA12",1,11
"20180602","5083226","2056331","회수","N12",1,33
"20180620","5113634","2179609","회수","PA12",1,4
"20180630","5083226","2056331","회수","N11",1,176
"20180628","5113634","2179609","회수","PA11",1,6
"20180628","5113634","2179609","회수","PA12",1,3
"20180630","5113634","2179609","회수","PA11",1,14
"20180630","5113634","2179609","회수","PA12",1,7
"20100105","5115152","2016517","회수","N11S",1,23
"20100109","5115152","2016517","회수","N11",2,1219
"20100111","5115152","2016517","회수","N11S",1,20
"20100115","5083226","2056331","회수","N11",1,2
"20100115","5083226","2056331","회수","N12",1,2
"20100115","5115152","2016517","회수","IN11",1,5
"20100116","5115152","2016517","회수","N11S",1,31
"20100118","5115152","2016517","회수","N11S",1,33
"20100120","5083226","2056331","회수","N11",1,6
"20100121","5115152","2016517","회수","N11S",1,10
"20100123","5115152","2016517","회수","IN11",1,7
"20100125","5115152","2016517","회수","IN11",1,5
"20100127","5115152","2016517","회수","IN11",1,2
"20100130","5115152","2016517","회수","IN11",1,4
"20100203","5113634","2073233","회수","PA11",1,4
